fin_levels,thickness_mm,gap_mm,root_radius_mm,span_mm,duct,oil_w,h_a,h_b,h_delta,dp_max_pa,dp_delta,t_max_c,pass
12,2.0,4.5,3.0,86.0,exhaust_jets8,1200.0,217.29329119794698,207.9407985972493,0.044976708100520825,10701.14740595765,0.08590137075547863,259.8562243215865,False
12,2.4,4.5,2.0,100.0,open,0.0,134.91268715118883,132.733149073435,0.01642045030174046,655.3216710617555,0.2982034406498971,416.4837652055287,False
14,2.4,3.5,4.0,100.0,exhaust_jets8,0.0,221.79997304085128,214.5016101864166,0.0340247462389299,9479.99481239713,0.04967379155108751,308.8301535185741,False
14,2.0,3.5,4.0,100.0,exhaust_jets8,0.0,216.13512138673352,208.3665659295784,0.0372831189231225,9479.99481239713,0.04967379155108751,311.6149456458328,False
12,2.0,4.5,2.0,100.0,open,0.0,132.73516005314187,130.2814374463469,0.018834015458307114,655.3216710617555,0.2982034406498971,419.69964787065703,False
12,2.4,4.5,2.0,86.0,exhaust_jets8,1200.0,223.01736855562675,214.05159798130455,0.04188602495322306,10701.14740595765,0.08590137075547863,266.5693178537987,False
12,2.4,4.5,2.0,86.0,open,0.0,150.81865370955663,147.67685470581478,0.0212748233973468,887.2858772118383,0.3290872931123488,424.18586999592014,False
12,2.0,4.5,2.0,86.0,exhaust_jets8,1200.0,217.29329119794698,207.9407985972493,0.044976708100520825,10701.14740595765,0.08590137075547863,269.1907080837078,False
12,2.0,4.5,2.0,86.0,open,0.0,148.11605305853888,144.6651784792099,0.023854217135085475,887.2858772118383,0.3290872931123488,427.88802388489637,False
14,2.4,3.5,3.0,100.0,exhaust_jets8,0.0,221.79997304085128,214.5016101864166,0.0340247462389299,9479.99481239713,0.04967379155108751,320.90337903519594,False
14,2.0,3.5,3.0,100.0,exhaust_jets8,0.0,216.13512138673352,208.3665659295784,0.0372831189231225,9479.99481239713,0.04967379155108751,323.6881711624545,False
12,2.4,3.5,4.0,86.0,splitter12,0.0,256.4098281269017,246.0346237289892,0.04216969238175569,9430.232988149428,0.09110110261362757,326.05001584964214,False
12,2.0,3.5,4.0,86.0,splitter12,0.0,248.95685716092095,238.0993903237597,0.04560056547140929,9430.232988149428,0.09110110261362757,329.7452841526001,False
14,2.4,3.5,2.0,100.0,exhaust_jets8,0.0,221.79997304085128,214.5016101864166,0.0340247462389299,9479.99481239713,0.04967379155108751,334.4253916138123,False
12,2.4,3.5,3.0,86.0,splitter12,0.0,256.4098281269017,246.0346237289892,0.04216969238175569,9430.232988149428,0.09110110261362757,338.123241366264,False
14,2.0,3.5,2.0,100.0,exhaust_jets8,0.0,216.13512138673352,208.3665659295784,0.0372831189231225,9479.99481239713,0.04967379155108751,337.21018374107086,False
12,2.0,3.5,3.0,86.0,splitter12,0.0,248.95685716092095,238.0993903237597,0.04560056547140929,9430.232988149428,0.09110110261362757,341.81850966922184,False
12,2.4,4.5,4.0,86.0,exhaust_jets8,600.0,223.01736855562675,214.05159798130455,0.04188602495322306,10701.14740595765,0.08590137075547863,295.0857611766605,False
12,2.0,4.5,4.0,86.0,exhaust_jets8,600.0,217.29329119794698,207.9407985972493,0.044976708100520825,10701.14740595765,0.08590137075547863,298.29749749197117,False
12,2.4,3.5,2.0,86.0,splitter12,0.0,256.4098281269017,246.0346237289892,0.04216969238175569,9430.232988149428,0.09110110261362757,351.6452539448803,False
12,2.4,4.5,3.0,86.0,exhaust_jets8,600.0,223.01736855562675,214.05159798130455,0.04188602495322306,10701.14740595765,0.08590137075547863,305.4592569851759,False
12,2.0,3.5,2.0,86.0,splitter12,0.0,248.95685716092095,238.0993903237597,0.04560056547140929,9430.232988149428,0.09110110261362757,355.3405222478382,False
12,2.0,4.5,3.0,86.0,exhaust_jets8,600.0,217.29329119794698,207.9407985972493,0.044976708100520825,10701.14740595765,0.08590137075547863,308.6842753182509,False
12,2.4,4.5,2.0,86.0,exhaust_jets8,600.0,223.01736855562675,214.05159798130455,0.04188602495322306,10701.14740595765,0.08590137075547863,317.0944771109621,False
12,2.0,4.5,2.0,86.0,exhaust_jets8,600.0,217.29329119794698,207.9407985972493,0.044976708100520825,10701.14740595765,0.08590137075547863,320.3194954440371,False
14,2.4,3.5,4.0,86.0,exhaust_jets8,1200.0,246.32980272772355,236.8930130767674,0.03983566053042714,12821.40408131421,0.05527627064652804,229.4810828404191,False
14,2.0,3.5,4.0,86.0,exhaust_jets8,1200.0,239.41964540960754,229.49989329765575,0.043223340845244394,12821.40408131421,0.05527627064652804,231.63337932401947,False
14,2.4,3.5,3.0,86.0,exhaust_jets8,1200.0,246.32980272772355,236.8930130767674,0.03983566053042714,12821.40408131421,0.05527627064652804,237.51703791575727,False
14,2.0,3.5,3.0,86.0,exhaust_jets8,1200.0,239.41964540960754,229.49989329765575,0.043223340845244394,12821.40408131421,0.05527627064652804,239.6894382508475,False
14,2.4,3.5,2.0,86.0,exhaust_jets8,1200.0,246.32980272772355,236.8930130767674,0.03983566053042714,12821.40408131421,0.05527627064652804,246.60713876381664,False
14,2.0,3.5,2.0,86.0,exhaust_jets8,1200.0,239.41964540960754,229.49989329765575,0.043223340845244394,12821.40408131421,0.05527627064652804,248.80273826778983,False
12,2.4,4.5,4.0,86.0,exhaust_jets8,0.0,223.01736855562675,214.05159798130455,0.04188602495322306,10701.14740595765,0.08590137075547863,342.56325381590386,False
12,2.0,4.5,4.0,86.0,exhaust_jets8,0.0,217.29329119794698,207.9407985972493,0.044976708100520825,10701.14740595765,0.08590137075547863,346.2771302054351,False
14,2.4,3.5,4.0,86.0,exhaust_jets8,600.0,246.32980272772355,236.8930130767674,0.03983566053042714,12821.40408131421,0.05527627064652804,270.6859881552115,False
12,2.4,4.5,3.0,86.0,exhaust_jets8,0.0,223.01736855562675,214.05159798130455,0.04188602495322306,10701.14740595765,0.08590137075547863,354.6364793325257,False
14,2.0,3.5,4.0,86.0,exhaust_jets8,600.0,239.41964540960754,229.49989329765575,0.043223340845244394,12821.40408131421,0.05527627064652804,273.36483963802254,False
12,2.0,4.5,3.0,86.0,exhaust_jets8,0.0,217.29329119794698,207.9407985972493,0.044976708100520825,10701.14740595765,0.08590137075547863,358.350355722057,False
12,2.4,3.5,4.0,100.0,exhaust_jets8,1200.0,248.8432546077439,239.13460422010908,0.04059910283289061,13240.653911529876,0.05684103343417271,229.07574262588935,False
12,2.0,3.5,4.0,100.0,exhaust_jets8,1200.0,241.7994144062002,231.61005526610182,0.04399359573742,13240.653911529876,0.05684103343417271,231.23262236334244,False
12,2.4,3.5,3.0,100.0,exhaust_jets8,1200.0,248.8432546077439,239.13460422010908,0.04059910283289061,13240.653911529876,0.05684103343417271,237.10792283416686,False
12,2.0,3.5,3.0,100.0,exhaust_jets8,1200.0,241.7994144062002,231.61005526610182,0.04399359573742,13240.653911529876,0.05684103343417271,239.28493030585628,False
12,2.4,3.5,2.0,100.0,exhaust_jets8,1200.0,248.8432546077439,239.13460422010908,0.04059910283289061,13240.653911529876,0.05684103343417271,246.19366800261048,False
12,2.0,3.5,2.0,100.0,exhaust_jets8,1200.0,241.7994144062002,231.61005526610182,0.04399359573742,13240.653911529876,0.05684103343417271,248.3939015472792,False
14,2.4,3.5,3.0,86.0,exhaust_jets8,600.0,246.32980272772355,236.8930130767674,0.03983566053042714,12821.40408131421,0.05527627064652804,280.76866075249507,False
14,2.0,3.5,3.0,86.0,exhaust_jets8,600.0,239.41964540960754,229.49989329765575,0.043223340845244394,12821.40408131421,0.05527627064652804,283.48059097787836,False
12,2.4,4.5,2.0,86.0,exhaust_jets8,0.0,223.01736855562675,214.05159798130455,0.04188602495322306,10701.14740595765,0.08590137075547863,368.15849191114205,False
12,2.4,3.5,4.0,100.0,exhaust_jets8,600.0,248.8432546077439,239.13460422010908,0.04059910283289061,13240.653911529876,0.05684103343417271,270.1816410254322,False
12,2.0,3.5,4.0,100.0,exhaust_jets8,600.0,241.7994144062002,231.61005526610182,0.04399359573742,13240.653911529876,0.05684103343417271,272.8659303945918,False
12,2.0,4.5,2.0,86.0,exhaust_jets8,0.0,217.29329119794698,207.9407985972493,0.044976708100520825,10701.14740595765,0.08590137075547863,371.8723683006733,False
14,2.4,3.5,2.0,86.0,exhaust_jets8,600.0,246.32980272772355,236.8930130767674,0.03983566053042714,12821.40408131421,0.05527627064652804,292.21064936209837,False
14,2.0,3.5,2.0,86.0,exhaust_jets8,600.0,239.41964540960754,229.49989329765575,0.043223340845244394,12821.40408131421,0.05527627064652804,294.9611232315691,False
12,2.4,3.5,3.0,100.0,exhaust_jets8,600.0,248.8432546077439,239.13460422010908,0.04059910283289061,13240.653911529876,0.05684103343417271,280.2581102234635,False
12,2.0,3.5,3.0,100.0,exhaust_jets8,600.0,241.7994144062002,231.61005526610182,0.04399359573742,13240.653911529876,0.05684103343417271,282.9755046112957,False
12,2.4,3.5,2.0,100.0,exhaust_jets8,600.0,248.8432546077439,239.13460422010908,0.04059910283289061,13240.653911529876,0.05684103343417271,291.6928717046043,False
12,2.0,3.5,2.0,100.0,exhaust_jets8,600.0,241.7994144062002,231.61005526610182,0.04399359573742,13240.653911529876,0.05684103343417271,294.4488384566074,False
14,2.4,3.5,4.0,86.0,exhaust_jets8,0.0,246.32980272772355,236.8930130767674,0.03983566053042714,12821.40408131421,0.05527627064652804,313.8290620753462,False
14,2.0,3.5,4.0,86.0,exhaust_jets8,0.0,239.41964540960754,229.49989329765575,0.043223340845244394,12821.40408131421,0.05527627064652804,317.0287217869386,False
14,2.4,3.5,3.0,86.0,exhaust_jets8,0.0,246.32980272772355,236.8930130767674,0.03983566053042714,12821.40408131421,0.05527627064652804,325.90228759196805,False
14,2.0,3.5,3.0,86.0,exhaust_jets8,0.0,239.41964540960754,229.49989329765575,0.043223340845244394,12821.40408131421,0.05527627064652804,329.10194730356034,False
12,2.4,3.5,4.0,100.0,exhaust_jets8,0.0,248.8432546077439,239.13460422010908,0.04059910283289061,13240.653911529876,0.05684103343417271,313.2254212453312,False
12,2.0,3.5,4.0,100.0,exhaust_jets8,0.0,241.7994144062002,231.61005526610182,0.04399359573742,13240.653911529876,0.05684103343417271,316.4336579550593,False
14,2.4,3.5,2.0,86.0,exhaust_jets8,0.0,246.32980272772355,236.8930130767674,0.03983566053042714,12821.40408131421,0.05527627064652804,339.4243001705844,False
12,2.4,3.5,3.0,100.0,exhaust_jets8,0.0,248.8432546077439,239.13460422010908,0.04059910283289061,13240.653911529876,0.05684103343417271,325.298646761953,False
14,2.0,3.5,2.0,86.0,exhaust_jets8,0.0,239.41964540960754,229.49989329765575,0.043223340845244394,12821.40408131421,0.05527627064652804,342.6239598821767,False
12,2.0,3.5,3.0,100.0,exhaust_jets8,0.0,241.7994144062002,231.61005526610182,0.04399359573742,13240.653911529876,0.05684103343417271,328.50688347168114,False
12,2.4,3.5,2.0,100.0,exhaust_jets8,0.0,248.8432546077439,239.13460422010908,0.04059910283289061,13240.653911529876,0.05684103343417271,338.82065934056936,False
12,2.0,3.5,2.0,100.0,exhaust_jets8,0.0,241.7994144062002,231.61005526610182,0.04399359573742,13240.653911529876,0.05684103343417271,342.0288960502975,False
12,2.4,3.5,4.0,86.0,exhaust_jets8,1200.0,275.8484840939017,263.6006182751022,0.046463721894677845,17907.580906959523,0.06218088048691172,232.72002908289636,False
12,2.0,3.5,4.0,86.0,exhaust_jets8,1200.0,267.2992277342348,254.57898100278337,0.04996581682174453,17907.580906959523,0.06218088048691172,235.20772799680856,False
12,2.4,3.5,3.0,86.0,exhaust_jets8,1200.0,275.8484840939017,263.6006182751022,0.046463721894677845,17907.580906959523,0.06218088048691172,240.7862764673203,False
12,2.0,3.5,3.0,86.0,exhaust_jets8,1200.0,267.2992277342348,254.57898100278337,0.04996581682174453,17907.580906959523,0.06218088048691172,243.2973978857296,False
12,2.4,3.5,2.0,86.0,exhaust_jets8,1200.0,275.8484840939017,263.6006182751022,0.046463721894677845,17907.580906959523,0.06218088048691172,249.91133495960406,False
12,2.0,3.5,2.0,86.0,exhaust_jets8,1200.0,267.2992277342348,254.57898100278337,0.04996581682174453,17907.580906959523,0.06218088048691172,252.44949165690883,False
12,2.4,3.5,4.0,86.0,exhaust_jets8,600.0,275.8484840939017,263.6006182751022,0.046463721894677845,17907.580906959523,0.06218088048691172,274.71787852076545,False
12,2.0,3.5,4.0,86.0,exhaust_jets8,600.0,267.2992277342348,254.57898100278337,0.04996581682174453,17907.580906959523,0.06218088048691172,277.81681425588897,False
12,2.4,3.5,3.0,86.0,exhaust_jets8,600.0,275.8484840939017,263.6006182751022,0.046463721894677845,17907.580906959523,0.06218088048691172,284.85042047705826,False
12,2.0,3.5,3.0,86.0,exhaust_jets8,600.0,267.2992277342348,254.57898100278337,0.04996581682174453,17907.580906959523,0.06218088048691172,287.9880247905835,False
12,2.4,3.5,2.0,86.0,exhaust_jets8,600.0,275.8484840939017,263.6006182751022,0.046463721894677845,17907.580906959523,0.06218088048691172,296.3505211877689,False
12,2.0,3.5,2.0,86.0,exhaust_jets8,600.0,267.2992277342348,254.57898100278337,0.04996581682174453,17907.580906959523,0.06218088048691172,299.53320138669073,False
12,2.4,3.5,4.0,86.0,exhaust_jets8,0.0,275.8484840939017,263.6006182751022,0.046463721894677845,17907.580906959523,0.06218088048691172,318.6405947177867,False
12,2.0,3.5,4.0,86.0,exhaust_jets8,0.0,267.2992277342348,254.57898100278337,0.04996581682174453,17907.580906959523,0.06218088048691172,322.3216913084376,False
12,2.4,3.5,3.0,86.0,exhaust_jets8,0.0,275.8484840939017,263.6006182751022,0.046463721894677845,17907.580906959523,0.06218088048691172,330.71382023440856,False
12,2.0,3.5,3.0,86.0,exhaust_jets8,0.0,267.2992277342348,254.57898100278337,0.04996581682174453,17907.580906959523,0.06218088048691172,334.39491682505934,False
12,2.4,3.5,2.0,86.0,exhaust_jets8,0.0,275.8484840939017,263.6006182751022,0.046463721894677845,17907.580906959523,0.06218088048691172,344.2358328130249,False
12,2.0,3.5,2.0,86.0,exhaust_jets8,0.0,267.2992277342348,254.57898100278337,0.04996581682174453,17907.580906959523,0.06218088048691172,347.9169294036757,False
